Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,-0.33,2.97,27.48
50246,5221,12443,-0.97,2.85,17.51
50247,5202,12334,0.18,4.12,60.8
50349,5140,12424,-0.32,3.77,39.08
50353,5144,12638,1.29,4.17,36.7
50425,5015,12011,0.54,0.61,1.79
50434,5029,12141,-0.12,1.73,7.52
50442,5024,12407,0.37,4.52,36.33
50468,5015,12728,0.08,4.17,41.97
50514,4935,11719,0.29,0.61,2.89
50527,4915,11942,0.23,0.88,4.4
50548,4912,12343,0.66,1.24,3.31
50557,4909,12514,-1.13,2.88,16.64
50564,4925,12720,0.78,5.06,79.14
50603,4841,11649,1.15,0.1,0.06
50618,4813,11816,0.7,0.33,0.49
50639,4800,12244,0.96,0.72,4.15
50656,4816,12630,-0.5,3.91,55.95
50658,4805,12547,-0.85,2.42,23.89
50727,4710,11956,-1.04,2.29,25.99
50739,4718,12315,0.43,1.09,16.31
50742,4748,12429,-0.55,1.96,22.22
50745,4723,12355,0.0,3.52,118.35
50756,4727,12652,-1.01,3.16,40.09
50758,4709,12554,-0.66,3.52,55.82
50774,4742,12850,-1.06,3.9,21.95
50788,4714,13160,0.52,4.16,61.55
50834,4636,12113,0.47,1.34,17.21
50844,4624,12327,-0.45,1.74,25.3
50853,4637,12658,-1.35,2.98,44.9
50854,4623,12519,-1.23,2.77,44.44
50862,4659,12759,-0.45,2.66,24.49
50873,4647,13018,-0.27,3.89,54.24
50877,4618,12935,0.22,4.21,50.35
50888,4623,13210,2.79,6.07,83.54
50915,4531,11658,-0.32,0.97,4.53
50936,4538,12250,1.1,0.54,1.66
50945,4530,12414,-0.88,2.16,25.81
50948,4500,12401,-1.13,2.54,37.65
50949,4505,12452,-1.08,2.85,37.82
50950,4542,12515,0.04,1.5,12.69
50953,4556,12634,-0.58,3.58,56.43
50963,4558,12844,-1.19,3.01,29.36
50968,4513,12758,0.68,5.17,70.09
50973,4545,13036,1.12,4.76,33.86
50978,4518,13055,3.26,7.11,88.03
50983,4546,13253,2.82,6.41,88.63
51053,4803,8624,0.53,0.05,0.02
51060,4742,8652,0.29,0.21,1.28
51068,4707,8729,0.6,0.08,0.08
51076,4744,8805,0.76,0.0,0.0
51087,4701,8930,-0.12,0.3,2.27
51133,4644,8300,0.1,0.38,1.39
51156,4649,8545,0.16,1.26,12.09
51232,4511,8233,-0.15,0.28,0.63
51238,4454,8204,-0.54,0.72,3.17
51241,4556,8336,0.12,0.59,1.91
51243,4537,8451,0.16,0.17,0.44
51334,4434,8249,-1.31,0.48,1.14
51367,4410,8651,0.69,0.18,0.23
51469,4327,8711,-1.22,2.67,17.55
51470,4353,8807,-0.22,2.25,54.4
51477,4321,8819,0.21,0.11,0.16
51526,4214,8813,0.02,0.12,0.15
51542,4302,8409,0.71,3.06,19.87
51567,4203,8636,0.34,0.02,0.0
51573,4257,8914,-0.12,0.01,0.0
51628,4107,8023,-0.7,0.34,0.7
51639,4115,8246,-0.05,0.1,0.19
51656,4144,8549,0.21,0.01,0.0
51704,3944,7613,1.0,0.92,5.15
51705,3943,7515,-0.95,0.83,2.88
51709,3929,7545,0.37,0.56,2.98
51720,4030,7903,-0.88,0.82,9.68
51730,4033,8116,-0.77,0.27,1.03
51747,3900,8340,-0.33,0.0,0.0
51765,4038,8742,-0.06,0.05,0.04
51810,3855,7738,0.13,0.55,5.28
51811,3826,7716,1.09,0.87,10.39
51818,3737,7817,-0.47,0.45,1.75
51828,3708,7956,-0.54,0.48,4.32
51839,3704,8234,-0.14,0.07,0.04
51855,3809,8533,-0.12,0.42,2.08
51931,3651,8139,0.58,0.93,8.63
52101,4336,9303,0.05,0.61,2.18
52112,4345,9459,-0.16,0.03,0.01
52118,4316,9442,-0.61,0.49,1.66
52203,4249,9331,0.12,0.0,0.0
52313,4132,9440,-0.29,0.52,4.45
52323,4148,9702,-0.0,0.8,5.5
52533,3946,9829,0.3,0.98,12.75
52546,3922,9950,-0.52,0.34,0.68
52602,3845,9320,-0.36,0.06,0.09
52652,3905,10017,-0.41,0.43,0.83
52674,3813,10156,-0.83,1.21,8.73
52679,3753,10252,-0.07,0.36,0.54
52681,3838,10305,-0.66,0.4,1.7
52707,3648,9341,-0.57,0.28,1.68
52787,3712,10252,-0.77,1.72,5.09
52797,3711,10403,-0.14,0.47,2.22
52818,3625,9454,-0.84,0.37,1.85
52825,3626,9626,-0.61,0.34,2.68
52836,3618,9806,-0.93,1.28,13.01
52856,3616,10037,-1.24,1.85,11.32
52866,3640,10144,-0.24,1.51,6.86
52868,3601,10122,0.69,0.67,1.56
52876,3620,10250,0.28,0.73,2.55
52884,3621,10357,0.33,0.51,1.24
52895,3634,10441,-0.81,0.94,7.04
52908,3513,9305,-0.84,1.84,5.59
52943,3535,9960,-0.31,2.9,33.36
52955,3535,10044,-0.86,2.11,22.62
52974,3533,10202,-1.32,1.84,10.21
52983,3552,10409,0.56,0.68,2.94
52984,3535,10311,-0.39,2.6,47.5
52986,3522,10352,-0.67,1.91,8.87
52996,3523,10500,-1.01,2.44,14.21
53068,4338,11156,0.16,0.27,1.02
53083,4437,11409,1.18,0.14,0.15
53149,4232,11008,0.3,0.25,1.06
53192,4401,11500,0.02,0.83,5.59
53231,4124,10624,-0.23,0.0,0.0
53336,4134,10831,-0.38,0.61,4.88
53352,4142,11026,-0.6,0.84,9.19
53362,4133,11139,-0.1,0.81,3.63
53391,4154,11400,-0.72,1.51,11.92
53399,4109,11442,-0.66,1.88,16.13
53446,4032,10953,1.0,0.13,0.33
53463,4051,11134,0.44,0.53,1.4
53478,4000,11228,-0.94,1.79,22.97
53480,4102,11304,-0.86,1.99,26.75
53487,4005,11325,-0.86,1.9,36.96
53490,4026,11404,-0.55,1.63,17.23
53513,4044,10722,0.03,0.14,0.14
53519,3912,10646,0.16,0.14,0.25
53529,3905,10758,0.12,0.39,1.38
53543,3949,11001,0.38,0.44,1.74
53564,3922,11113,-0.79,1.44,12.46
53578,3922,11226,-0.91,1.7,21.34
53588,3856,11331,-0.38,3.88,63.95
53593,3950,11434,0.58,0.93,7.13
53594,3927,11413,-1.22,1.88,26.58
53612,3759,10611,0.17,0.16,0.33
53614,3828,10612,0.26,0.07,0.12
53615,3848,10642,0.39,0.1,0.18
53646,3816,10947,2.18,3.77,87.08
