Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,10.94,3.87,51.28
50246,5221,12443,24.71,4.25,45.06
50247,5202,12334,44.14,4.76,64.95
50349,5140,12424,-9.31,3.38,24.65
50353,5144,12638,63.12,6.38,155.9
50425,5015,12011,-39.96,1.95,23.15
50434,5029,12141,-16.83,3.27,37.57
50442,5024,12407,-27.25,3.33,28.59
50468,5015,12728,-13.86,3.89,156.5
50514,4935,11719,-39.18,1.68,18.75
50527,4915,11942,-34.08,2.18,19.18
50548,4912,12343,-28.6,3.49,81.75
50557,4909,12514,-28.17,3.13,67.63
50564,4925,12720,18.47,5.55,78.62
50603,4841,11649,-64.77,0.81,4.07
50618,4813,11816,-35.64,1.71,34.73
50639,4800,12244,-39.9,3.11,64.08
50656,4816,12630,-42.87,2.74,30.8
50658,4805,12547,-61.76,1.92,14.16
50727,4710,11956,-46.0,2.12,10.34
50739,4718,12315,-56.69,2.17,21.53
50742,4748,12429,-51.43,2.14,36.78
50745,4723,12355,-48.9,2.32,25.5
50756,4727,12652,-35.79,3.02,52.85
50758,4709,12554,-60.12,2.05,15.66
50774,4742,12850,-14.31,4.56,64.4
50788,4714,13160,45.29,5.07,194.46
50834,4636,12113,-66.32,1.7,17.91
50844,4624,12327,-61.24,1.59,10.27
50853,4637,12658,-9.22,4.73,90.96
50854,4623,12519,-62.49,1.69,15.07
50862,4659,12759,-2.86,5.25,80.49
50873,4647,13018,72.19,6.38,278.03
50877,4618,12935,47.39,6.39,177.12
50888,4623,13210,-9.66,3.26,40.53
50915,4531,11658,-7.0,2.19,28.58
50936,4538,12250,-72.93,1.09,5.56
50945,4530,12414,-77.93,0.96,6.1
50948,4500,12401,-19.6,3.45,92.32
50949,4505,12452,-34.72,2.71,48.82
50950,4542,12515,-69.66,1.37,11.77
50953,4556,12634,14.99,5.35,103.73
50963,4558,12844,99.07,9.76,292.09
50968,4513,12758,35.89,7.35,197.62
50973,4545,13036,-17.71,3.28,35.2
50978,4518,13055,-30.51,2.7,20.82
50983,4546,13253,-40.01,2.12,31.68
51053,4803,8624,22.51,0.93,5.91
51060,4742,8652,32.05,0.87,4.9
51068,4707,8729,37.64,0.89,3.69
51076,4744,8805,93.18,1.54,14.55
51087,4701,8930,93.22,1.65,18.04
51133,4644,8300,5.07,0.97,4.69
51156,4649,8545,-1.27,1.24,5.97
51232,4511,8233,107.48,1.12,6.44
51238,4454,8204,129.85,2.0,14.09
51241,4556,8336,25.83,1.73,13.28
51243,4537,8451,-9.48,0.69,2.44
51334,4434,8249,48.76,0.65,2.63
51367,4410,8651,20.47,0.75,2.64
51469,4327,8711,138.44,5.54,80.07
51470,4353,8807,3.75,3.29,59.58
51477,4321,8819,-21.51,0.54,2.61
51526,4214,8813,157.78,1.24,9.46
51542,4302,8409,-55.03,0.99,1.55
51567,4203,8636,-22.25,0.41,1.08
51573,4257,8914,-9.12,0.06,0.07
51628,4107,8023,-1.26,0.49,5.03
51639,4115,8246,-5.49,0.32,2.36
51656,4144,8549,-55.22,0.19,0.22
51704,3944,7613,-5.14,0.36,3.78
51705,3943,7515,1.17,0.93,11.27
51709,3929,7545,-31.29,0.21,0.41
51720,4030,7903,-36.42,0.47,1.45
51730,4033,8116,-67.84,0.12,0.14
51747,3900,8340,-100.0,0.0,0.0
51765,4038,8742,13.54,0.34,2.41
51810,3855,7738,-80.38,0.07,0.06
51811,3826,7716,-77.55,0.07,0.05
51818,3737,7817,-66.73,0.1,0.23
51828,3708,7956,-96.57,0.01,0.0
51839,3704,8234,0.62,0.29,1.19
51855,3809,8533,-40.33,0.14,0.11
51931,3651,8139,-79.59,0.07,0.07
52101,4336,9303,122.87,3.36,133.07
52112,4345,9459,-75.52,0.03,0.03
52118,4316,9442,43.24,1.26,6.4
52203,4249,9331,20.01,0.29,0.99
52313,4132,9440,-71.72,0.12,0.07
52323,4148,9702,26.59,0.81,5.91
52533,3946,9829,-37.65,0.41,1.68
52546,3922,9950,14.65,0.9,3.68
52602,3845,9320,-95.75,0.01,0.0
52652,3905,10017,30.51,1.18,4.3
52674,3813,10156,14.93,1.62,11.65
52679,3753,10252,62.72,1.63,13.11
52681,3838,10305,24.59,0.93,4.94
52707,3648,9341,-5.6,0.22,0.44
52787,3712,10252,-7.44,2.64,19.14
52797,3711,10403,62.44,2.02,26.5
52818,3625,9454,35.16,0.51,1.35
52825,3626,9626,-2.61,0.36,0.91
52836,3618,9806,73.39,2.66,37.53
52856,3616,10037,-4.61,2.25,20.85
52866,3640,10144,3.44,2.7,39.8
52868,3601,10122,5.2,1.73,10.83
52876,3620,10250,9.87,2.35,19.12
52884,3621,10357,112.67,3.77,65.18
52895,3634,10441,116.75,3.17,48.67
52908,3513,9305,-24.63,1.68,7.13
52943,3535,9960,-2.14,2.71,21.18
52955,3535,10044,14.52,3.46,28.23
52974,3533,10202,87.4,4.97,73.92
52983,3552,10409,17.57,2.87,48.54
52984,3535,10311,25.23,3.94,41.7
52986,3522,10352,12.17,3.75,56.89
52996,3523,10500,12.86,3.44,42.54
53068,4338,11156,35.22,1.57,27.24
53083,4437,11409,-2.36,1.95,26.19
