Stanum,Lat,Lon,Rain,Mean,Var
50136,5258,12231,13.54,3.3,45.45
50246,5221,12443,5.24,5.99,157.34
50247,5202,12334,5.23,5.98,73.22
50349,5140,12424,4.2,6.6,227.63
50353,5144,12638,12.01,3.71,72.58
50425,5015,12011,19.81,2.4,15.88
50434,5029,12141,5.2,5.98,77.03
50442,5024,12407,5.33,6.38,146.12
50468,5015,12728,20.73,1.5,11.67
50514,4935,11719,20.18,2.43,39.26
50527,4915,11942,28.91,1.27,9.24
50548,4912,12343,8.17,4.98,74.66
50557,4909,12514,15.27,3.06,33.53
50564,4925,12720,10.28,4.16,57.49
50603,4841,11649,30.32,1.73,20.2
50618,4813,11816,23.57,2.3,45.03
50639,4800,12244,6.23,5.92,128.29
50656,4816,12630,7.83,5.16,111.11
50658,4805,12547,10.74,4.02,35.2
50727,4710,11956,17.44,2.54,26.49
50739,4718,12315,13.81,3.34,53.03
50742,4748,12429,6.66,5.39,98.21
50745,4723,12355,16.52,2.89,24.8
50756,4727,12652,11.96,3.69,64.37
50758,4709,12554,14.43,3.07,25.13
50774,4742,12850,15.45,2.23,11.49
50788,4714,13160,21.19,1.61,11.28
50834,4636,12113,4.2,7.1,290.61
50844,4624,12327,18.62,2.39,15.75
50853,4637,12658,16.76,2.54,26.36
50854,4623,12519,14.0,3.37,50.26
50862,4659,12759,13.73,2.95,20.96
50873,4647,13018,18.78,2.19,16.24
50877,4618,12935,19.51,1.14,4.16
50888,4623,13210,16.69,2.87,77.61
50915,4531,11658,30.18,0.66,2.29
50936,4538,12250,11.85,3.9,92.61
50945,4530,12414,20.53,1.91,9.56
50948,4500,12401,15.8,2.99,28.57
50949,4505,12452,19.19,2.24,18.22
50950,4542,12515,21.36,1.52,6.06
50953,4556,12634,16.42,2.67,27.01
50963,4558,12844,16.18,2.83,26.83
50968,4513,12758,15.36,2.92,14.24
50973,4545,13036,16.37,2.7,45.26
50978,4518,13055,18.59,2.12,15.59
50983,4546,13253,18.49,2.3,42.31
51053,4803,8624,59.45,0.71,3.71
51060,4742,8652,45.84,0.51,2.22
51068,4707,8729,75.95,0.91,8.0
51076,4744,8805,72.74,0.73,4.81
51087,4701,8930,43.82,1.51,14.7
51133,4644,8300,42.71,1.47,16.0
51156,4649,8545,48.68,0.47,0.93
51232,4511,8233,54.4,0.46,1.71
51238,4454,8204,19.99,0.19,0.41
51241,4556,8336,33.1,1.66,16.01
51243,4537,8451,33.86,1.6,19.27
51334,4434,8249,66.76,0.29,1.49
51367,4410,8651,22.05,0.38,0.77
51469,4327,8711,18.18,3.03,20.31
51470,4353,8807,13.77,3.04,44.61
51477,4321,8819,5.49,0.2,0.39
51526,4214,8813,1.88,0.14,0.16
51542,4302,8409,18.63,2.42,17.69
51567,4203,8636,8.75,0.12,0.13
51573,4257,8914,0.0,0.03,0.01
51628,4107,8023,31.02,0.18,0.42
51639,4115,8246,43.47,0.32,0.53
51656,4144,8549,6.62,0.09,0.13
51704,3944,7613,82.26,0.78,5.53
51705,3943,7515,46.11,1.18,8.96
51709,3929,7545,55.15,1.22,12.46
51720,4030,7903,30.47,0.26,0.32
51730,4033,8116,31.46,0.29,0.98
51747,3900,8340,0.0,0.07,0.07
51765,4038,8742,0.02,0.1,0.17
51810,3855,7738,83.64,0.63,8.17
51811,3826,7716,47.41,1.37,44.42
51818,3737,7817,1.79,2.83,117.85
51828,3708,7956,21.41,1.98,100.89
51839,3704,8234,5.23,0.21,0.55
51855,3809,8533,0.0,0.03,0.02
51931,3651,8139,20.57,0.43,2.22
52101,4336,9303,37.83,1.14,4.31
52112,4345,9459,0.0,0.08,0.17
52118,4316,9442,44.07,0.42,1.47
52203,4249,9331,72.83,0.34,0.82
52313,4132,9440,0.81,0.08,0.16
52323,4148,9702,0.05,0.02,0.01
52533,3946,9829,35.96,0.38,1.53
52546,3922,9950,37.37,0.54,2.81
52602,3845,9320,0.77,0.17,0.65
52652,3905,10017,41.79,0.63,2.29
52674,3813,10156,32.29,1.83,11.44
52679,3753,10252,51.45,1.03,4.36
52681,3838,10305,62.91,0.69,3.03
